472
1516298985,554370027
211395538,1279180147
1956785247,673640804
177478922,1318057056
468062329,558705137
1657699007,1589756769
905282439,884190262
788333637,506819167
1743202297,926737690
1247210597,719664514
1890174125,1828693158
805359591,1914379482
309619982,474878020
95786151,161133487
2010707270,40734028
739166811,749867604
1813972846,1387801271
326587589,1219555791
1732984486,359343387
42769696,479366261
1576069150,277982917
1098091223,2136819304
1482675021,456408230
1498838175,358495964
1456919276,482840326
1554824395,1645249073
1869017941,1042325602
628285228,1835089473
1896494082,444499702
969610165,1481957226
577904652,16395435
1454833432,427378301
1967021972,907881403
1923267570,1664964815
557652672,1716261493
921318328,1383908909
884017994,767894335
1291079011,1612241207
730651934,816023934
431754461,2000695398
1123523491,1884773834
851697857,1527916943
633393280,1241401384
1028333309,771697244
759566042,638981762
1470545355,1288534783
1537216869,708296116
2048945256,1559723715
970633132,670762922
169847331,574843617
680624306,1981357007
1948326938,1888141430
1709005645,170965485
761281079,1101173605
1898730237,1163527668
1104487538,1080520148
12795241,1116398413
358483735,840614464
1312181224,2074400135
1941468667,725670587
2027031740,1151620326
905448773,2066154557
245766137,1780267192
1994175687,175771877
866432726,1878838943
641658075,59939012
646226602,2004394490
1320121091,1289650131
2083930543,1111040074
1966394945,462477795
480170305,2074643350
1020450653,1743522021
1681977870,390075206
1275789542,420868455
349862381,1208380791
247592490,1043716643
876777901,1591660390
695295524,1676487627
1075958233,2029656027
1642425292,2076222100
324273444,585559202
234790879,19941294
521919592,1044598526
434343546,155884397
1943760968,1216317250
904167567,201191150
108055190,1479040872
245550282,2099872036
131219672,1309410398
384226686,2003174578
504527649,1573357231
1973393143,1805535581
1631296452,1745425078
1330644757,1202049859
1309148966,1791117111
213741897,54324516
1616098428,2037656492
138254350,2042094749
1839902471,1000559358
1221652428,637429344
2103215307,1119955144
624591134,1281028777
304263223,46451339
935711453,1545220675
1346160107,742907134
1545317954,1914031482
1645479340,1786734361
1571744450,898399860
759649705,576738944
536128489,923978161
1861437415,1379777333
994219078,152693856
1002625353,849893051
732576369,217882345
1340836522,350939180
260019564,1278143961
87807969,1894280989
2047442917,1532056152
948816097,692414366
1501322357,1584895113
809763624,1932907729
2003373398,566291831
245849156,447194061
556328822,1976847714
465962041,1387338136
1282495044,1263213526
464480869,297724267
923475576,723487973
125786066,471947277
278453423,1601853819
1461358617,717879108
204434153,995270927
482937569,267223993
1826273512,1898681997
1886775091,39738297
2097067409,67285339
1222900233,1098717023
114264536,2076013333
1523887582,427977246
2054328346,555481291
293614228,903212302
1899403950,2100982032
1215927782,1144289684
813713091,1937567349
970855413,1324004943
1406320085,476918819
414010942,2046952185
123586495,91934516
1728523575,1008152470
83404262,2126108810
768404195,805130471
90122622,426273743
1437754374,1215259704
40363293,1513247493
183509730,994945890
1347084038,1845292467
565102577,1870455779
1308289590,558196315
965958805,250935767
1926826791,1486131531
1600994548,2036189810
927876584,562820147
780901858,1620198590
1800758044,1323431694
975180527,22380020
347539757,515785111
344622984,2075703183
1934560742,1635967403
813139679,1473180206
663277658,718078
1103976391,1447949245
1754107619,2123393169
2124404552,1708511265
2059299889,691038810
738712595,1712873827
1273459358,1477637808
1228809326,744756377
525164262,879698032
2024737533,1674786122
1792855532,1965039430
1561985307,864415245
538116965,161179710
647456133,831348926
1500719483,636883041
2083378683,1819805833
1892540283,1640262245
1735141755,1926158713
382205140,153095302
282132191,951967061
585899242,1219874240
1708382347,1109769233
584769099,1409790347
896404308,1017385595
1434459432,1747350253
1550588920,1054912709
1758713516,1285837204
1827808321,845721874
586216417,239611146
909882279,1592977908
1475987036,1293105626
207841782,1422466848
755143773,1066390408
1967817191,1780680759
1889979699,1450134259
362601237,372118959
597615841,1072820472
1088936879,573031291
256707083,452266073
279696145,1275810265
1412259048,1777554184
1544373140,1900852876
1233777767,1028515973
61142316,606753078
1959937571,889469881
1339992295,142643993
1390696669,836637929
1623463672,1440277263
1012082457,285965499
354675460,1665862337
1589456802,1263207196
1274889543,2131808819
1384799016,1178519960
457346868,685943044
196950324,1254827029
589064791,134000344
2107398647,1781555661
180768860,1845916499
1896216132,454472553
188739080,1874111447
1005298092,1361114112
1968226834,1000559818
110191964,220007243
1128905937,1908461559
1596840446,1796143263
1708432481,2118225230
97640613,761317454
1833837109,149101852
502714641,1560047967
516103860,55307806
571219105,1522682918
409852754,705160542
300455089,1206041951
182728993,1756624655
655919069,1925030819
1691544777,557659903
97276419,628047659
660614245,228392690
1442464008,274379724
2021666855,1164841772
49664023,696368956
1236586244,548290707
1693878194,618323208
36409730,1346131192
2095202198,31717007
1343251858,336218164
2085852339,133481274
1302942341,1630098820
951311358,1263116292
700154729,1051633660
37328250,1519764928
1252592490,1819293274
104648485,1150822577
2020998811,1617076600
100753209,1605494419
854121491,228384916
1685864759,1498745734
5693782,2022333795
286146673,2009045693
1158765994,1829615528
1169682220,984081448
1808906104,624252061
581828961,1355376613
619291210,2111278791
1472588964,1177999072
1424564979,179397716
1721708642,970083195
1127563522,677382742
1591260112,1564776617
443692222,543105616
744808044,566816776
1245427983,489757778
1325079163,1114916941
797837052,587156605
127837491,1428092193
1344002146,1089749311
104400297,1018022847
2029435086,1200730448
1858342471,628390428
1237514313,896755519
531581367,2057203666
144537635,1070237784
180979440,674773774
654159920,715831564
371232212,1475794687
431123683,868853703
1565403470,615710378
1084857483,602915444
1886137112,1319198325
1446656544,1614395666
557589560,32184605
1983491300,44546771
1981480572,334865667
75047418,703735794
1088131755,2074316720
966523918,962919683
327312304,1694420349
11574249,835088025
422329140,175240198
308828338,650355388
460807020,82055488
215974392,799526451
997018509,475198443
1671829487,1636173566
2080649011,1426569642
1462076983,539194145
1329217531,1770602294
339215958,499446761
73762365,100040863
1236240859,1993597420
599776356,2097907773
1775183455,444399138
509320769,1615687646
541591398,2018466767
604186128,249819458
180636303,1710946913
1010419986,796351156
1153638645,475584071
1963693860,1184014849
1195011908,1506332128
810519826,586357499
770570430,1809045760
612289736,427379772
1781185799,704193656
1355254390,1659611135
761375659,322338276
1086482986,462714565
50629032,510382894
454355680,1919058900
290255681,1528814510
2081090691,1800846366
